Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/8/2021,067,0.11, ,0.00, ,349, ,4.2, ,42.6, ,24.5, ,33.7, ,98, ,25, ,64, ,23.0, ,9.5, ,228.6, ,39.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/9/2021,068,0.09, ,0.06, ,367, ,4.3, ,41.3, ,17.1, ,29.3, ,99, ,48, ,78, ,23.3, ,6.4, ,152.5, ,38.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/10/2021,069,0.07, ,0.06, ,343, ,4.6, ,39.2, ,22.0, ,29.7, ,99, ,61, ,82, ,25.0, ,5.0, ,121.0, ,38.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/11/2021,070,0.05, ,0.02, ,258, ,4.3, ,38.0, ,15.6, ,27.2,Y,98, ,63, ,86,Y,23.7,Y,3.7, ,88.6, ,36.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/12/2021,071,0.12, ,0.00, ,477, ,3.1, ,49.2, ,18.1, ,34.5, ,86, ,16, ,46, ,16.0, ,5.5, ,132.7, ,37.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/13/2021,072,0.12, ,0.00, ,476, ,3.5, ,57.7, ,13.4,Y,34.5, ,90, ,19, ,52, ,18.7, ,3.9, ,93.7, ,39.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/14/2021,073,0.11, ,0.00, ,340, ,3.8, ,54.0, ,16.6, ,34.8, ,95, ,19, ,56, ,20.6, ,7.7, ,185.1, ,38.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/15/2021,074,0.08, ,0.00, ,332, ,4.2, ,39.5, ,22.3, ,32.0, ,94, ,41, ,68, ,22.7, ,7.5, ,180.1, ,39.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/16/2021,075,0.13, ,0.00, ,494, ,4.5, ,50.8, ,19.0, ,35.6, ,95, ,36, ,64, ,24.6, ,5.6, ,134.5, ,41.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/17/2021,076,0.09, ,0.00, ,315, ,3.6, ,55.0, ,13.0,Y,33.8, ,95, ,20, ,55, ,19.6, ,3.5, ,83.5, ,40.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/18/2021,077,0.13, ,0.06, ,332, ,5.8, ,57.4, ,33.4, ,44.7, ,90, ,35, ,58, ,30.8, ,10.6,Y,255.3,Y,41.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/19/2021,078,0.09, ,0.01, ,317, ,6.2, ,48.8, ,32.2, ,38.8, ,97, ,54, ,77, ,32.3, ,8.4, ,201.1, ,41.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/20/2021,079,0.11, ,0.00, ,429, ,4.6, ,44.6, ,19.6, ,34.1, ,96, ,40, ,70, ,25.3, ,7.0, ,167.8, ,41.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/21/2021,080,0.12, ,0.00, ,500, ,3.2, ,50.5, ,12.9,Y,31.9, ,98, ,22, ,52, ,16.5, ,3.7, ,87.8, ,41.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/22/2021,081,0.06, ,0.00, ,225, ,5.3, ,49.6, ,22.6, ,35.4, ,97, ,45, ,76, ,28.7, ,6.6, ,159.2, ,41.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/23/2021,082,0.12, ,0.00, ,417, ,3.4, ,42.8, ,27.5, ,34.1, ,75, ,33, ,51, ,18.0, ,12.1,Y,291.3,Y,40.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/24/2021,083,0.13, ,0.00, ,466, ,3.4, ,56.8, ,21.1, ,38.9, ,72, ,19, ,42, ,18.0, ,6.6, ,157.5, ,41.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/25/2021,084,0.13, ,0.00, ,436, ,3.8, ,49.4, ,27.2, ,39.6, ,67, ,32, ,46, ,20.7, ,8.3, ,198.9, ,43.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/26/2021,085,0.15, ,0.00, ,540, ,3.3, ,54.4, ,21.8, ,37.7, ,81, ,17, ,44, ,17.6, ,7.7, ,185.8, ,43.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/27/2021,086,0.16, ,0.00, ,545, ,3.4, ,67.0, ,14.0,Y,40.8, ,92, ,13, ,39, ,18.1, ,4.0, ,96.5, ,44.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/28/2021,087,0.19, ,0.00, ,546, ,4.2, ,67.9, ,17.9, ,44.1, ,91, ,18, ,43, ,23.0, ,6.0, ,144.4, ,45.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/29/2021,088,0.18, ,0.00, ,539, ,4.2, ,55.7, ,24.3, ,44.5, ,64, ,24, ,42, ,23.0, ,9.6, ,230.3, ,46.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/30/2021,089,0.21, ,0.00, ,561, ,2.1,Y,55.5, ,21.5, ,40.2, ,48, ,13, ,24,Y,6.6,Y,12.5,Y,299.7,Y,45.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,3/31/2021,090,0.20, ,0.00, ,568, ,2.6, ,66.3, ,22.0, ,45.3, ,59, ,12, ,25, ,11.7, ,8.4, ,201.5, ,46.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/1/2021,091,0.19, ,0.00, ,560, ,3.9, ,68.3, ,15.0,Y,43.7, ,84, ,16, ,40, ,21.1, ,5.4, ,130.7, ,46.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/2/2021,092,0.19, ,0.00, ,502, ,3.9, ,69.4, ,17.0,Y,46.7, ,90, ,12, ,36, ,20.9, ,5.7, ,135.9, ,47.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/3/2021,093,0.19, ,0.00, ,472, ,4.4, ,69.8, ,23.6, ,50.6, ,85, ,15, ,35, ,24.1, ,5.9, ,142.3, ,48.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/4/2021,094,0.21, ,0.00, ,539, ,4.0, ,70.1, ,23.7, ,48.9, ,76, ,14, ,34, ,22.0, ,6.6, ,158.0, ,49.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/5/2021,095,0.19, ,0.00, ,515, ,4.7, ,61.3, ,26.2, ,46.8, ,83, ,28, ,43, ,25.8, ,8.5, ,204.7, ,49.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/6/2021,096,0.17, ,0.00, ,574, ,4.5, ,67.1, ,17.8, ,43.7, ,88, ,20, ,47, ,24.8, ,4.1, ,99.3, ,49.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/7/2021,097,0.20, ,0.00, ,562, ,4.0, ,63.5, ,16.5,Y,42.0, ,98, ,17, ,44, ,21.7, ,6.9, ,164.4, ,48.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/8/2021,098,0.18, ,0.00, ,81, ,4.5, ,61.1, ,26.3, ,41.8, ,88, ,23, ,50, ,24.7, ,4.3, ,103.1, ,51.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/9/2021,099,0.19, ,0.00, ,586, ,4.5, ,66.2, ,16.8,Y,43.0, ,96, ,20, ,47, ,24.4, ,5.3, ,128.2, ,48.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/10/2021,100,0.20, ,0.00, ,593, ,4.9, ,68.5, ,17.2, ,44.9, ,93, ,14, ,48, ,26.4, ,5.3, ,127.9, ,49.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/11/2021,101,0.21, ,0.00, ,601, ,3.7, ,65.6, ,19.5, ,44.3, ,96, ,14, ,37, ,19.9, ,6.6, ,158.2, ,50.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/12/2021,102,0.22, ,0.00, ,605, ,3.2, ,64.2, ,24.8, ,46.7, ,66, ,14, ,30, ,16.7, ,9.0, ,214.8, ,50.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/13/2021,103,0.09, ,0.08, ,284, ,5.0, ,56.0, ,21.1, ,37.2, ,99, ,29, ,66, ,26.9, ,5.5, ,132.7, ,48.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/14/2021,104,0.10, ,0.00, ,408, ,5.3, ,50.8, ,22.8, ,36.1, ,100, ,43, ,74, ,28.7, ,4.1, ,97.8, ,47.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/15/2021,105,0.13, ,0.00, ,451, ,4.6, ,58.0, ,14.6,Y,38.1, ,98, ,29, ,59, ,25.2, ,4.4, ,105.5, ,46.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/16/2021,106,0.18, ,0.00, ,552, ,4.0, ,62.0, ,16.6,Y,41.0, ,97, ,21, ,45, ,21.5, ,5.3, ,128.2, ,47.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/17/2021,107,0.24, ,0.00, ,627, ,3.2, ,62.2, ,19.3, ,44.3, ,85, ,15, ,32, ,16.5, ,9.6, ,229.5, ,48.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/18/2021,108,0.20, ,0.00, ,629, ,3.5, ,71.0, ,15.6,Y,45.8, ,88, ,11, ,33, ,18.5, ,3.8, ,90.3, ,49.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/19/2021,109,0.21, ,0.00, ,585, ,5.0, ,73.0, ,21.8, ,49.9, ,85, ,15, ,41, ,27.2, ,5.0, ,120.4, ,50.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/20/2021,110,0.23, ,0.00, ,609, ,4.8, ,68.0, ,25.4, ,49.8, ,92, ,16, ,40, ,26.3, ,6.5, ,156.8, ,51.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/21/2021,111,0.21, ,0.00, ,633, ,3.6, ,64.0, ,25.9, ,46.6, ,78, ,15, ,33, ,19.4, ,5.6, ,134.2, ,52.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/22/2021,112,0.22, ,0.00, ,631, ,4.7, ,67.6, ,19.6,Y,46.2, ,87, ,17, ,44, ,25.6, ,6.6, ,159.4, ,51.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/23/2021,113,0.22, ,0.00, ,582, ,5.7, ,67.1, ,23.1, ,49.2, ,91, ,24, ,47, ,30.1, ,6.8, ,163.8, ,52.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/24/2021,114,0.16, ,0.00, ,419, ,5.7, ,52.3, ,39.4, ,44.6, ,67, ,45, ,57, ,30.3, ,12.8,R,306.8,R,52.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/25/2021,115,0.12, ,0.01, ,371, ,5.5, ,50.1, ,29.2, ,38.2, ,99, ,43, ,70, ,29.3, ,10.6,Y,255.1,Y,50.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/26/2021,116,0.14, ,0.03, ,552, ,4.9, ,48.4, ,19.9,Y,34.5,Y,99, ,42, ,73,Y,26.7,Y,6.1, ,145.4, ,49.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/27/2021,117,0.17, ,0.00, ,538, ,4.8, ,57.7, ,23.2, ,41.1, ,96, ,30, ,55, ,26.0, ,6.4, ,152.7, ,49.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/28/2021,118,0.22, ,0.00, ,660, ,3.6, ,72.4, ,15.6,R,46.9, ,95, ,11, ,33, ,19.2, ,5.1, ,123.4, ,50.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/29/2021,119,0.23, ,0.00, ,638, ,6.0, ,83.5, ,24.7, ,55.5, ,88, ,14, ,40, ,31.6, ,4.1, ,97.9, ,53.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/30/2021,120,0.24, ,0.00, ,577, ,6.7, ,78.9, ,32.4, ,57.7, ,95, ,17, ,41, ,34.4, ,5.7, ,137.2, ,55.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/1/2021,121,0.25, ,0.00, ,666, ,5.6, ,71.3, ,26.6, ,53.0, ,82, ,15, ,41, ,29.7, ,7.0, ,166.9, ,56.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/2/2021,122,0.22, ,0.00, ,654, ,5.9, ,63.8, ,34.2, ,50.9, ,78, ,26, ,46, ,31.1, ,6.3, ,152.1, ,56.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/3/2021,123,0.23, ,0.00, ,669, ,4.2, ,67.6, ,29.2, ,51.1, ,71, ,14, ,33, ,23.1, ,7.0, ,169.0, ,56.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/4/2021,124,0.22, ,0.00, ,664, ,5.9, ,75.2, ,24.8, ,52.0, ,87, ,21, ,45, ,31.3, ,4.2, ,100.9, ,56.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/5/2021,125,0.25, ,0.00, ,668, ,6.9, ,80.1, ,27.5, ,56.8, ,91, ,19, ,44, ,35.1, ,5.3, ,127.0, ,57.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/6/2021,126,0.27, ,0.00, ,617, ,7.0, ,74.3, ,35.0, ,57.4, ,90, ,21, ,43, ,35.4, ,8.6, ,206.8, ,58.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/7/2021,127,0.24, ,0.00, ,663, ,5.2, ,68.2, ,30.8, ,52.0, ,88, ,18, ,39, ,28.1, ,6.4, ,152.8, ,58.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/8/2021,128,0.24, ,0.00, ,675, ,4.0, ,65.4, ,33.1, ,50.3, ,73, ,15, ,32, ,21.6, ,8.1, ,195.3, ,57.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/9/2021,129,0.23, ,0.00, ,674, ,5.0, ,69.0, ,24.8, ,51.7, ,85, ,19, ,38, ,27.1, ,5.8, ,140.0, ,57.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/10/2021,130,0.25, ,0.00, ,693, ,4.4, ,68.2, ,33.4, ,52.5, ,62, ,13, ,33, ,24.0, ,8.1, ,194.4, ,58.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/11/2021,131,0.26, ,0.00, ,78, ,4.7, ,71.6, ,35.0, ,53.3, ,81, ,14, ,34, ,25.8, ,5.4, ,129.8, ,61.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/12/2021,132,0.24, ,0.00, ,674, ,5.8, ,78.3, ,25.4, ,55.6, ,87, ,17, ,39, ,30.8, ,4.4, ,104.8, ,58.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/13/2021,133,0.24, ,0.00, ,666, ,6.5, ,80.5, ,31.8, ,58.0, ,86, ,18, ,39, ,33.4, ,4.2, ,101.0, ,60.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/14/2021,134,0.25, ,0.00, ,630, ,6.6, ,78.8, ,30.3, ,57.4, ,93, ,19, ,41, ,34.1, ,5.2, ,124.8, ,60.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/15/2021,135,0.10, ,0.04, ,318, ,8.3, ,65.5, ,33.2, ,48.5, ,98, ,38, ,71, ,39.6, ,5.6, ,133.6, ,58.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/16/2021,136,0.19, ,0.00, ,541, ,9.4, ,73.3, ,43.1, ,56.9, ,99, ,26, ,60, ,43.0, ,4.9, ,117.7, ,58.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/17/2021,137,0.25, ,0.00, ,666, ,8.1, ,77.1, ,32.5, ,56.2, ,98, ,27, ,53, ,39.2, ,6.1, ,145.3, ,60.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/18/2021,138,0.26, ,0.00, ,681, ,7.6, ,71.6, ,31.4, ,54.4, ,95, ,31, ,53, ,37.5, ,7.6, ,181.6, ,60.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/19/2021,139,0.27, ,0.00, ,673, ,5.5, ,65.6, ,30.4, ,49.4, ,91, ,27, ,46, ,29.4, ,9.9,Y,236.9,Y,59.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/20/2021,140,0.10, ,0.03, ,381, ,5.2, ,46.4,Y,26.7, ,37.6,Y,99, ,46, ,67,Y,27.9,Y,7.9, ,189.3, ,56.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/21/2021,141,0.12, ,0.00, ,441, ,5.9, ,50.1,Y,30.3, ,38.7,Y,97, ,52, ,74,Y,31.1,Y,6.4, ,154.0, ,53.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/22/2021,142,0.10, ,0.02, ,364, ,6.9, ,54.9, ,34.1, ,43.6, ,94, ,45, ,72, ,35.1, ,5.2, ,123.9, ,53.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/23/2021,143,0.12, ,0.03, ,396, ,7.4, ,59.9, ,35.2, ,47.9, ,95, ,42, ,65, ,36.6, ,5.2, ,125.0, ,54.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/24/2021,144,0.24, ,0.00, ,677, ,6.6, ,70.8, ,24.2,Y,51.5, ,100, ,25, ,51, ,33.8, ,6.1, ,145.3, ,55.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/25/2021,145,0.26, ,0.00, ,725, ,5.7, ,67.2, ,31.7, ,52.8, ,89, ,20, ,42, ,30.2, ,7.4, ,176.6, ,57.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/26/2021,146,0.24, ,0.00, ,705, ,5.3, ,74.4, ,22.6,Y,51.3, ,92, ,17, ,41, ,28.5, ,4.4, ,105.0, ,57.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/27/2021,147,0.25, ,0.00, ,718, ,5.5, ,75.3, ,24.2,Y,53.2, ,86, ,15, ,40, ,29.4, ,5.2, ,125.8, ,58.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/28/2021,148,0.22, ,0.00, ,656, ,7.9, ,77.9, ,32.1, ,57.6, ,93, ,17, ,49, ,38.4, ,3.5, ,83.8, ,60.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/29/2021,149,0.26, ,0.00, ,669, ,7.0, ,80.2, ,36.1, ,60.7, ,96, ,14, ,39, ,35.4, ,4.5, ,107.7, ,61.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/30/2021,150,0.26, ,0.00, ,712, ,6.4, ,82.8, ,34.3, ,61.9, ,86, ,12, ,34, ,33.0, ,3.7, ,87.7, ,62.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/31/2021,151,0.27, ,0.00, ,710, ,6.7, ,86.4, ,36.0, ,64.0, ,82, ,13, ,33, ,34.4, ,4.3, ,102.4, ,63.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/1/2021,152,0.28, ,0.00, ,706, ,8.4, ,90.6, ,37.9, ,67.5, ,88, ,14, ,36, ,39.9, ,4.1, ,97.2, ,65.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/2/2021,153,0.26, ,0.00, ,652, ,9.7, ,91.3, ,43.0, ,68.9, ,89, ,18, ,40, ,43.7, ,3.9, ,93.6, ,66.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/3/2021,154,0.30, ,0.00, ,707, ,8.8, ,92.2, ,42.3, ,68.6, ,87, ,16, ,37, ,41.1, ,4.9, ,118.2, ,67.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/4/2021,155,0.30, ,0.00, ,922,R,8.4, ,88.4, ,48.9, ,73.2, ,89, ,16, ,30, ,40.1, ,6.4, ,154.7, ,68.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/5/2021,156,0.30, ,0.00, ,714, ,7.2, ,83.6, ,38.1, ,63.8, ,86, ,14, ,36, ,36.2, ,6.2, ,148.8, ,67.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/6/2021,157,0.31, ,0.00, ,725, ,7.0, ,78.9, ,34.3, ,59.8, ,84, ,18, ,40, ,35.5, ,7.9, ,189.4, ,66.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/7/2021,158,0.31, ,0.00, ,733, ,5.4, ,74.0, ,33.7, ,57.2, ,91, ,11, ,34, ,29.1, ,8.7,Y,209.2,Y,65.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/8/2021,159,0.28, ,0.00, ,735, ,5.3, ,63.6, ,36.1, ,52.8, ,75, ,28, ,39, ,28.4, ,10.7,R,257.9,R,64.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/9/2021,160,0.23, ,0.00, ,600, ,5.4, ,62.1, ,27.6,Y,45.9,Y,90, ,32, ,51,Y,29.1,Y,9.6,Y,229.3,Y,62.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/10/2021,161,0.22, ,0.00, ,735, ,4.3, ,65.3, ,24.3,Y,46.8,Y,89, ,17, ,40,Y,23.6,Y,4.5, ,106.9, ,61.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/11/2021,162,0.27, ,0.00, ,712, ,5.3, ,72.7, ,30.4, ,54.3, ,83, ,19, ,37, ,28.4, ,7.0, ,167.6, ,62.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/12/2021,163,0.28, ,0.00, ,715, ,8.1, ,80.5, ,34.7, ,61.4, ,75, ,27, ,43, ,38.9, ,5.6, ,135.2, ,64.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/13/2021,164,0.31, ,0.00, ,721, ,9.4, ,82.0, ,37.3, ,62.2, ,94, ,27, ,49, ,43.0, ,8.3, ,198.2, ,65.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/14/2021,165,0.29, ,0.00, ,657, ,9.9, ,76.4, ,42.3, ,61.2, ,89, ,35, ,54, ,44.4, ,9.4,Y,226.2,Y,65.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/15/2021,166,0.30, ,0.00, ,742, ,6.0, ,79.2, ,35.1, ,59.9, ,95, ,14, ,34, ,31.7, ,6.7, ,159.9, ,65.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/16/2021,167,0.27, ,0.00, ,709, ,5.8, ,90.1, ,29.5,Y,63.7, ,88, ,11, ,29, ,30.7, ,4.0, ,95.2, ,65.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/17/2021,168,0.29, ,0.00, ,732, ,6.0, ,95.2, ,38.2, ,69.1, ,69, ,7, ,25, ,31.6, ,4.2, ,100.0, ,67.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/18/2021,169,0.31, ,0.00, ,710, ,7.3, ,93.8, ,36.7, ,69.3, ,79, ,12, ,30, ,36.6, ,5.0, ,119.1, ,68.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/19/2021,170,0.30, ,0.00, ,698, ,8.6, ,93.2, ,44.4, ,71.5, ,80, ,15, ,33, ,40.7, ,4.7, ,113.1, ,69.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/20/2021,171,0.31, ,0.00, ,708, ,8.4, ,92.4, ,45.4, ,70.8, ,84, ,15, ,33, ,39.9, ,5.4, ,128.5, ,70.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/21/2021,172,0.31, ,0.00, ,708, ,7.2, ,89.9, ,42.7, ,68.4, ,77, ,14, ,30, ,36.0, ,5.6, ,134.4, ,70.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/22/2021,173,0.30, ,0.00, ,725, ,7.8, ,85.7, ,51.5, ,69.4, ,61, ,15, ,32, ,38.0, ,5.9, ,140.5, ,70.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/23/2021,174,0.24, ,0.00, ,615, ,8.8, ,83.9, ,37.1, ,64.1, ,91, ,16, ,43, ,41.2, ,4.9, ,117.1, ,70.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/24/2021,175,0.19, ,0.11, ,503, ,10.9, ,84.6, ,40.6, ,60.9, ,96, ,22, ,60, ,46.8, ,5.1, ,123.6, ,69.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/25/2021,176,0.26, ,0.00, ,698, ,10.8, ,89.4, ,43.2, ,67.0, ,99, ,14, ,48, ,46.5, ,3.8, ,90.5, ,69.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/26/2021,177,0.29, ,0.00, ,718, ,9.5, ,92.8, ,43.5, ,71.8, ,94, ,14, ,36, ,43.2, ,3.9, ,92.6, ,70.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/27/2021,178,0.31, ,0.00, ,711, ,10.1, ,95.9, ,47.2, ,75.1, ,85, ,14, ,34, ,44.7, ,4.8, ,115.5, ,71.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/28/2021,179,0.31, ,0.00, ,715, ,10.5, ,98.5, ,47.6, ,75.1, ,88, ,14, ,35, ,45.8, ,4.5, ,108.0, ,72.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/29/2021,180,0.33, ,0.00, ,698, ,9.8, ,95.2, ,47.8, ,74.9, ,88, ,15, ,33, ,44.1, ,6.0, ,144.4, ,73.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/30/2021,181,0.31, ,0.00, ,709, ,11.3, ,91.4, ,53.1, ,74.3, ,77, ,21, ,39, ,47.8, ,5.6, ,133.2, ,74.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/1/2021,182,0.30, ,0.00, ,706, ,10.9, ,90.6, ,46.7, ,70.4, ,90, ,22, ,43, ,46.7, ,5.7, ,136.2, ,73.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/2/2021,183,0.22, ,0.00, ,541, ,11.1, ,92.4, ,47.2, ,70.0, ,84, ,21, ,44, ,47.2, ,4.3, ,103.5, ,73.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/3/2021,184,0.20, ,0.00, ,467, ,11.9, ,92.3, ,47.7, ,71.1, ,88, ,23, ,46, ,49.2, ,4.7, ,113.0, ,72.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/4/2021,185,0.18, ,0.05, ,441, ,12.6, ,88.1, ,50.0, ,69.3, ,89, ,22, ,51, ,50.6, ,5.1, ,121.8, ,71.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/5/2021,186,0.27, ,0.00, ,673, ,9.1, ,93.2, ,37.8, ,68.7, ,91, ,15, ,38, ,42.1, ,4.2, ,101.6, ,71.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/6/2021,187,0.29, ,0.00, ,664, ,9.9, ,93.4, ,46.4, ,71.1, ,88, ,19, ,38, ,44.2, ,5.1, ,121.6, ,72.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/7/2021,188,0.30, ,0.00, ,726, ,7.6, ,91.8, ,43.7, ,69.9, ,83, ,12, ,30, ,37.3, ,5.0, ,119.5, ,72.4, 
